station_id,s_no,battery_status,status_timestamp,weather_humidity,weather_temperature,weather_wind_speed
1,2,high,1684571217058,60,53,23
1,3,medium,1684571221837,35,109,57
1,4,medium,1684571222939,31,141,65
1,5,low,1684571223964,13,60,135
1,6,medium,1684571224983,30,46,70
1,7,medium,1684571225991,70,76,86
1,8,low,1684571226992,20,112,129
1,9,low,1684571228009,15,30,85
1,10,high,1684571229024,98,41,122
1,11,high,1684571230040,66,130,116
1,12,low,1684571231052,72,88,136
1,13,medium,1684571232066,3,68,79
1,14,medium,1684571233080,84,120,129
1,15,low,1684571234085,0,30,24
1,16,medium,1684571235103,68,56,68
1,17,high,1684571236115,50,105,70
1,18,high,1684571237134,91,96,59
1,20,medium,1684571238135,3,46,116
1,21,medium,1684571239166,7,53,100
1,22,medium,1684571240181,29,81,116
1,23,low,1684571241197,10,39,149
1,24,low,1684571242212,5,63,64
1,26,medium,1684571243226,28,5,77
1,27,medium,1684571244235,53,112,116
1,28,high,1684571245238,33,126,30
1,29,low,1684571246253,93,4,44
1,30,high,1684571247258,69,106,123
1,31,high,1684571248273,90,136,104
1,32,medium,1684571249288,26,75,136
1,33,low,1684571250293,33,0,129
1,34,medium,1684571251309,19,11,51
1,35,high,1684571252321,46,134,11
1,37,low,1684571253335,56,110,88
1,38,high,1684571254351,9,0,44
1,39,low,1684571255368,68,53,15
1,40,medium,1684571256383,82,102,35
1,41,medium,1684571257396,90,61,76
1,43,medium,1684571258409,11,130,134
1,44,high,1684571259413,80,78,12
1,45,medium,1684571260430,37,36,19
1,46,high,1684571261446,43,14,119
1,47,low,1684571262460,85,138,128
1,48,medium,1684571263473,73,18,60
1,49,high,1684571264489,8,29,97
1,50,low,1684571265505,74,55,53
1,51,high,1684571266509,59,96,55
1,52,low,1684571267523,71,91,103
1,53,high,1684571268538,78,99,82
1,54,low,1684571269553,22,114,146
1,56,high,1684571270568,83,61,120
1,57,medium,1684571271600,90,23,74
1,58,low,1684571272614,78,123,105
1,59,medium,1684571273630,62,78,80
1,60,medium,1684571274642,68,15,58
1,62,low,1684571275646,51,63,124
1,63,high,1684571276661,53,143,122
1,64,low,1684571277663,62,50,127
1,65,medium,1684571278665,37,90,30
1,66,low,1684571279679,44,1,5
1,67,high,1684571280689,90,127,95
1,68,medium,1684571281690,25,124,127
1,69,high,1684571282692,6,80,98
1,70,medium,1684571283706,99,65,128
1,71,high,1684571284722,15,146,45
1,73,medium,1684571285735,43,52,104
1,74,low,1684571286752,82,125,77
1,75,low,1684571287752,97,47,88
1,76,high,1684571288756,55,56,81
1,77,medium,1684571289768,15,149,95
1,78,medium,1684571290796,96,144,72
1,79,medium,1684571291801,10,118,113
1,80,low,1684571292814,28,18,91
1,81,high,1684571293830,17,24,128
1,82,high,1684571294845,4,35,83
1,83,medium,1684571295860,58,5,80
1,84,medium,1684571296876,49,34,13
1,85,low,1684571297880,85,45,57
1,86,high,1684571298894,83,15,77
1,88,low,1684571299910,11,128,17
1,89,medium,1684571300912,36,13,109
1,90,medium,1684571301922,91,125,101
1,91,high,1684571302937,87,89,34
1,92,low,1684571303954,10,17,94
1,93,medium,1684571304970,51,146,112
1,94,low,1684571305985,97,104,65
1,95,medium,1684571306987,27,4,110
1,97,high,1684571308001,54,79,69
1,98,high,1684571309013,21,21,111
1,99,medium,1684571310017,40,12,11
1,100,low,1684571311019,31,1,40
1,101,low,1684571312032,95,145,35
1,102,high,1684571313048,22,27,131
1,103,low,1684571314062,78,63,127
1,104,low,1684571315078,97,109,21
1,106,medium,1684571316094,33,110,141
1,107,high,1684571317098,4,94,19
1,108,medium,1684571318109,1,22,128
1,109,medium,1684571319121,90,37,147
1,110,medium,1684571320126,44,106,105
1,111,low,1684571321141,11,149,36
1,112,medium,1684571322143,99,38,88
1,113,high,1684571323156,72,129,127
1,114,high,1684571324172,30,69,95
1,115,low,1684571325174,18,149,137
1,116,high,1684571326189,40,65,6
1,117,medium,1684571327202,21,3,14
1,118,medium,1684571328218,10,112,23
1,119,medium,1684571329231,26,84,134
1,121,medium,1684571330239,37,49,23
1,122,high,1684571331249,29,136,88
1,123,low,1684571332280,7,5,81
1,124,medium,1684571333284,26,49,126
1,125,low,1684571334294,96,20,78
1,126,high,1684571335311,89,28,96
1,127,low,1684571336326,41,122,149
1,128,medium,1684571337330,65,119,13
1,130,medium,1684571338340,51,129,115
1,131,medium,1684571339341,31,127,20
1,132,medium,1684571340355,94,142,122
1,133,high,1684571341370,48,38,135
1,134,low,1684571342372,86,98,8
1,135,high,1684571343386,5,28,79
1,136,medium,1684571344388,2,69,80
1,137,low,1684571345390,0,119,76
1,138,high,1684571346403,36,50,73
1,140,medium,1684571347421,57,94,74
1,141,low,1684571348432,41,9,77
1,142,high,1684571349448,54,139,89
1,143,low,1684571350465,41,115,133
1,144,medium,1684571351479,45,34,84
1,145,medium,1684571352486,23,140,86
1,146,medium,1684571353495,43,85,96
1,148,high,1684571354497,42,136,26
1,149,low,1684571355499,70,107,138
1,150,high,1684571356513,14,16,136
1,151,medium,1684571357527,36,142,65
1,152,low,1684571358557,41,124,113
1,153,high,1684571359558,14,53,32
1,154,low,1684571360571,67,60,79
1,155,medium,1684571361588,94,98,112
1,156,high,1684571362603,21,92,105
1,157,medium,1684571363618,68,118,52
1,158,low,1684571364634,45,26,49
1,159,high,1684571365637,76,90,42
1,162,medium,1684571366638,47,84,35
1,163,low,1684571367652,22,92,44
1,164,high,1684571368666,8,71,141
1,165,medium,1684571369667,38,5,147
1,166,medium,1684571370681,42,95,115
1,167,low,1684571371682,44,4,87
1,168,high,1684571372696,77,50,31
1,169,medium,1684571373697,97,51,47
1,170,high,1684571374711,39,71,108
1,171,low,1684571375721,88,3,13
1,172,high,1684571376727,90,114,14
1,173,low,1684571377743,76,115,149
1,174,medium,1684571378758,24,64,144
1,175,high,1684571379773,99,18,11
1,176,medium,1684571380774,82,65,94
1,177,medium,1684571381788,4,79,140
1,179,medium,1684571382795,45,135,120
1,180,low,1684571383805,11,131,10
1,181,low,1684571384818,68,135,79
1,182,low,1684571385835,32,61,102
1,183,high,1684571386837,92,53,92
1,184,low,1684571387853,22,80,51
1,186,high,1684571388867,95,109,40
1,187,medium,1684571389897,10,87,61
1,188,medium,1684571390912,87,91,132
1,189,medium,1684571391928,21,52,40
1,190,medium,1684571392944,47,59,88
